"rmsea","cfi","version","fac.corr","cor.resi","mech","place","per.miss","num.var.miss","num.cor","samp"
4e-06,2e-06,"FIML-C V6",1,1,0,"DF",2,"2",2,1e+06
9e-06,-2e-06,"TS V0",1,1,0,"DF",2,"2",2,1e+06
3e-06,2e-06,"TS V1",1,1,0,"DF",2,"2",2,1e+06
4e-06,2e-06,"TS V2",1,1,0,"DF",2,"2",2,1e+06
-9e-06,-0.006095,"FIML",1,2,0,"DF",2,"2",2,1e+06
3e-06,-1e-05,"FIML-C V0",1,2,0,"DF",2,"2",2,1e+06
0,-6e-06,"FIML-C V1",1,2,0,"DF",2,"2",2,1e+06
0,-8e-06,"FIML-C V2",1,2,0,"DF",2,"2",2,1e+06
0,-7e-06,"FIML-C V3",1,2,0,"DF",2,"2",2,1e+06
0,-7e-06,"FIML-C V4",1,2,0,"DF",2,"2",2,1e+06
-1e-06,-1.7e-05,"FIML-C V5",1,2,0,"DF",2,"2",2,1e+06
0,-7e-06,"FIML-C V6",1,2,0,"DF",2,"2",2,1e+06
3e-06,-1e-05,"TS V0",1,2,0,"DF",2,"2",2,1e+06
0,-6e-06,"TS V1",1,2,0,"DF",2,"2",2,1e+06
0,-7e-06,"TS V2",1,2,0,"DF",2,"2",2,1e+06
-1.2e-05,-0.012815,"FIML",1,3,0,"DF",2,"2",2,1e+06
2e-06,-6.4e-05,"FIML-C V0",1,3,0,"DF",2,"2",2,1e+06
0,-6e-05,"FIML-C V1",1,3,0,"DF",2,"2",2,1e+06
0,-6.3e-05,"FIML-C V2",1,3,0,"DF",2,"2",2,1e+06
1e-06,-6.1e-05,"FIML-C V3",1,3,0,"DF",2,"2",2,1e+06
1e-06,-6e-05,"FIML-C V4",1,3,0,"DF",2,"2",2,1e+06
-2.6e-05,-2.8e-05,"FIML-C V5",1,3,0,"DF",2,"2",2,1e+06
1e-06,-6.1e-05,"FIML-C V6",1,3,0,"DF",2,"2",2,1e+06
2e-06,-6.3e-05,"TS V0",1,3,0,"DF",2,"2",2,1e+06
0,-6e-05,"TS V1",1,3,0,"DF",2,"2",2,1e+06
1e-06,-6.1e-05,"TS V2",1,3,0,"DF",2,"2",2,1e+06
-6.1e-05,-0.018964,"FIML",1,4,0,"DF",2,"2",2,1e+06
3e-06,2.8e-05,"FIML-C V0",1,4,0,"DF",2,"2",2,1e+06
2e-06,3e-05,"FIML-C V1",1,4,0,"DF",2,"2",2,1e+06
2e-06,2.5e-05,"FIML-C V2",1,4,0,"DF",2,"2",2,1e+06
2e-06,3e-05,"FIML-C V3",1,4,0,"DF",2,"2",2,1e+06
2e-06,2.7e-05,"FIML-C V4",1,4,0,"DF",2,"2",2,1e+06
1.4e-05,-2.8e-05,"FIML-C V5",1,4,0,"DF",2,"2",2,1e+06
2e-06,3e-05,"FIML-C V6",1,4,0,"DF",2,"2",2,1e+06
3e-06,2.8e-05,"TS V0",1,4,0,"DF",2,"2",2,1e+06
1e-06,3.1e-05,"TS V1",1,4,0,"DF",2,"2",2,1e+06
2e-06,3e-05,"TS V2",1,4,0,"DF",2,"2",2,1e+06
0,0,"FIML",2,0,0,"DF",2,"2",2,1e+06
0.000538,-3e-06,"FIML-C V0",2,0,0,"DF",2,"2",2,1e+06
0,0,"FIML-C V1",2,0,0,"DF",2,"2",2,1e+06
0,0,"FIML-C V2",2,0,0,"DF",2,"2",2,1e+06
0,0,"FIML-C V3",2,0,0,"DF",2,"2",2,1e+06
0,0,"FIML-C V4",2,0,0,"DF",2,"2",2,1e+06
0,0,"FIML-C V5",2,0,0,"DF",2,"2",2,1e+06
0,0,"FIML-C V6",2,0,0,"DF",2,"2",2,1e+06
0.000535,-3e-06,"TS V0",2,0,0,"DF",2,"2",2,1e+06
0,0,"TS V1",2,0,0,"DF",2,"2",2,1e+06
0,0,"TS V2",2,0,0,"DF",2,"2",2,1e+06
-4.4e-05,-0.001385,"FIML",2,1,0,"DF",2,"2",2,1e+06
5e-06,-6e-06,"FIML-C V0",2,1,0,"DF",2,"2",2,1e+06
0,-2e-06,"FIML-C V1",2,1,0,"DF",2,"2",2,1e+06
0,-3e-06,"FIML-C V2",2,1,0,"DF",2,"2",2,1e+06
0,-2e-06,"FIML-C V3",2,1,0,"DF",2,"2",2,1e+06
0,-2e-06,"FIML-C V4",2,1,0,"DF",2,"2",2,1e+06
0,-4e-06,"FIML-C V5",2,1,0,"DF",2,"2",2,1e+06
0,-2e-06,"FIML-C V6",2,1,0,"DF",2,"2",2,1e+06
5e-06,-5e-06,"TS V0",2,1,0,"DF",2,"2",2,1e+06
0,-2e-06,"TS V1",2,1,0,"DF",2,"2",2,1e+06
0,-2e-06,"TS V2",2,1,0,"DF",2,"2",2,1e+06
-7.7e-05,-0.005331,"FIML",2,2,0,"DF",2,"2",2,1e+06
5e-06,4e-06,"FIML-C V0",2,2,0,"DF",2,"2",2,1e+06
2e-06,8e-06,"FIML-C V1",2,2,0,"DF",2,"2",2,1e+06
2e-06,4e-06,"FIML-C V2",2,2,0,"DF",2,"2",2,1e+06
3e-06,7e-06,"FIML-C V3",2,2,0,"DF",2,"2",2,1e+06
3e-06,7e-06,"FIML-C V4",2,2,0,"DF",2,"2",2,1e+06
1e-06,-2e-06,"FIML-C V5",2,2,0,"DF",2,"2",2,1e+06
3e-06,7e-06,"FIML-C V6",2,2,0,"DF",2,"2",2,1e+06
5e-06,5e-06,"TS V0",2,2,0,"DF",2,"2",2,1e+06
2e-06,9e-06,"TS V1",2,2,0,"DF",2,"2",2,1e+06
2e-06,8e-06,"TS V2",2,2,0,"DF",2,"2",2,1e+06
-9.8e-05,-0.011445,"FIML",2,3,0,"DF",2,"2",2,1e+06
1.3e-05,-3.7e-05,"FIML-C V0",2,3,0,"DF",2,"2",2,1e+06
1.1e-05,-3.2e-05,"FIML-C V1",2,3,0,"DF",2,"2",2,1e+06
1.1e-05,-4e-05,"FIML-C V2",2,3,0,"DF",2,"2",2,1e+06
1.2e-05,-3.4e-05,"FIML-C V3",2,3,0,"DF",2,"2",2,1e+06
1.2e-05,-3.4e-05,"FIML-C V4",2,3,0,"DF",2,"2",2,1e+06
8.3e-05,-0.000204,"FIML-C V5",2,3,0,"DF",2,"2",2,1e+06
1.2e-05,-3.4e-05,"FIML-C V6",2,3,0,"DF",2,"2",2,1e+06
1.3e-05,-3.6e-05,"TS V0",2,3,0,"DF",2,"2",2,1e+06
1.1e-05,-3.1e-05,"TS V1",2,3,0,"DF",2,"2",2,1e+06
1.1e-05,-3.3e-05,"TS V2",2,3,0,"DF",2,"2",2,1e+06
-0.000428,-0.017672,"FIML",2,4,0,"DF",2,"2",2,1e+06
-7e-06,6.8e-05,"FIML-C V0",2,4,0,"DF",2,"2",2,1e+06
-9e-06,7.3e-05,"FIML-C V1",2,4,0,"DF",2,"2",2,1e+06
-9e-06,6e-05,"FIML-C V2",2,4,0,"DF",2,"2",2,1e+06
-8e-06,7e-05,"FIML-C V3",2,4,0,"DF",2,"2",2,1e+06
-8e-06,7e-05,"FIML-C V4",2,4,0,"DF",2,"2",2,1e+06
-8e-06,3.3e-05,"FIML-C V5",2,4,0,"DF",2,"2",2,1e+06
-8e-06,7e-05,"FIML-C V6",2,4,0,"DF",2,"2",2,1e+06
-1e-05,7.5e-05,"TS V0",2,4,0,"DF",2,"2",2,1e+06
-1.2e-05,8e-05,"TS V1",2,4,0,"DF",2,"2",2,1e+06
-1.1e-05,7.7e-05,"TS V2",2,4,0,"DF",2,"2",2,1e+06
0.014594,-0.005762,"FIML",0,0,0,"DF",0,"4",2,200
0.014594,-0.005762,"FIML-C V0",0,0,0,"DF",0,"4",2,200
0.012244,-0.004939,"FIML-C V1",0,0,0,"DF",0,"4",2,200
0.012315,-0.005495,"FIML-C V2",0,0,0,"DF",0,"4",2,200
0.015353,-0.006128,"FIML-C V3",0,0,0,"DF",0,"4",2,200
0.014594,-0.005762,"FIML-C V4",0,0,0,"DF",0,"4",2,200
0.002833,-0.01898,"FIML-C V5",0,0,0,"DF",0,"4",2,200
0.014594,-0.005762,"FIML-C V6",0,0,0,"DF",0,"4",2,200
0.014594,-0.005762,"TS V0",0,0,0,"DF",0,"4",2,200
0.011539,-0.004622,"TS V1",0,0,0,"DF",0,"4",2,200
0.014655,-0.005792,"TS V2",0,0,0,"DF",0,"4",2,200
-0.002288,-0.002207,"FIML",0,1,0,"DF",0,"4",2,200
-0.002288,-0.002207,"FIML-C V0",0,1,0,"DF",0,"4",2,200
-0.005835,-0.000738,"FIML-C V1",0,1,0,"DF",0,"4",2,200
-0.005288,-0.002519,"FIML-C V2",0,1,0,"DF",0,"4",2,200
-0.001655,-0.002667,"FIML-C V3",0,1,0,"DF",0,"4",2,200
-0.002288,-0.002207,"FIML-C V4",0,1,0,"DF",0,"4",2,200
-0.02036,-0.040311,"FIML-C V5",0,1,0,"DF",0,"4",2,200
-0.002288,-0.002207,"FIML-C V6",0,1,0,"DF",0,"4",2,200
-0.002288,-0.002207,"TS V0",0,1,0,"DF",0,"4",2,200
-0.006645,-0.000231,"TS V1",0,1,0,"DF",0,"4",2,200
-0.002398,-0.002176,"TS V2",0,1,0,"DF",0,"4",2,200
-0.000382,-0.001223,"FIML",0,2,0,"DF",0,"4",2,200
-0.000382,-0.001223,"FIML-C V0",0,2,0,"DF",0,"4",2,200
-0.003538,0.000165,"FIML-C V1",0,2,0,"DF",0,"4",2,200
-0.003555,-0.005129,"FIML-C V2",0,2,0,"DF",0,"4",2,200
-1.2e-05,-0.001732,"FIML-C V3",0,2,0,"DF",0,"4",2,200
-0.000382,-0.001223,"FIML-C V4",0,2,0,"DF",0,"4",2,200
-0.021247,-0.061293,"FIML-C V5",0,2,0,"DF",0,"4",2,200
-0.000382,-0.001223,"FIML-C V6",0,2,0,"DF",0,"4",2,200
-0.000382,-0.001223,"TS V0",0,2,0,"DF",0,"4",2,200
-0.003974,0.000741,"TS V1",0,2,0,"DF",0,"4",2,200
-0.000389,-0.001212,"TS V2",0,2,0,"DF",0,"4",2,200
-0.00113,0.001021,"FIML",0,3,0,"DF",0,"4",2,200
-0.00113,0.001021,"FIML-C V0",0,3,0,"DF",0,"4",2,200
-0.004294,0.000993,"FIML-C V1",0,3,0,"DF",0,"4",2,200
-0.006523,-0.005702,"FIML-C V2",0,3,0,"DF",0,"4",2,200
-0.000905,6e-04,"FIML-C V3",0,3,0,"DF",0,"4",2,200
-0.00113,0.001021,"FIML-C V4",0,3,0,"DF",0,"4",2,200
-0.007452,-0.064357,"FIML-C V5",0,3,0,"DF",0,"4",2,200
-0.00113,0.001021,"FIML-C V6",0,3,0,"DF",0,"4",2,200
-0.00113,0.001021,"TS V0",0,3,0,"DF",0,"4",2,200
-0.004561,0.001441,"TS V1",0,3,0,"DF",0,"4",2,200
-0.00113,0.001019,"TS V2",0,3,0,"DF",0,"4",2,200
-0.003228,0.008555,"FIML",0,4,0,"DF",0,"4",2,200
-0.003228,0.008555,"FIML-C V0",0,4,0,"DF",0,"4",2,200
-0.006228,0.006512,"FIML-C V1",0,4,0,"DF",0,"4",2,200
-0.007356,-0.009749,"FIML-C V2",0,4,0,"DF",0,"4",2,200
-0.003072,0.008251,"FIML-C V3",0,4,0,"DF",0,"4",2,200
-0.003228,0.008555,"FIML-C V4",0,4,0,"DF",0,"4",2,200
-0.00493,-0.03931,"FIML-C V5",0,4,0,"DF",0,"4",2,200
-0.003228,0.008555,"FIML-C V6",0,4,0,"DF",0,"4",2,200
-0.003248,0.008608,"TS V0",0,4,0,"DF",0,"4",2,200
-0.006437,0.00686,"TS V1",0,4,0,"DF",0,"4",2,200
-0.003245,0.008602,"TS V2",0,4,0,"DF",0,"4",2,200
0.014429,-0.005544,"FIML",1,0,0,"DF",0,"4",2,200
0.014429,-0.005544,"FIML-C V0",1,0,0,"DF",0,"4",2,200
0.011802,-0.004562,"FIML-C V1",1,0,0,"DF",0,"4",2,200
0.0124,-0.005849,"FIML-C V2",1,0,0,"DF",0,"4",2,200
0.015302,-0.005939,"FIML-C V3",1,0,0,"DF",0,"4",2,200
0.014429,-0.005544,"FIML-C V4",1,0,0,"DF",0,"4",2,200
0.002905,-0.016059,"FIML-C V5",1,0,0,"DF",0,"4",2,200
0.014429,-0.005544,"FIML-C V6",1,0,0,"DF",0,"4",2,200
0.014429,-0.005544,"TS V0",1,0,0,"DF",0,"4",2,200
0.011145,-0.004266,"TS V1",1,0,0,"DF",0,"4",2,200
0.014581,-0.005612,"TS V2",1,0,0,"DF",0,"4",2,200
-0.001984,-0.002407,"FIML",1,1,0,"DF",0,"4",2,200
-0.001984,-0.002407,"FIML-C V0",1,1,0,"DF",0,"4",2,200
-0.00575,-0.000546,"FIML-C V1",1,1,0,"DF",0,"4",2,200
-0.004766,-0.004034,"FIML-C V2",1,1,0,"DF",0,"4",2,200
-0.001295,-0.00287,"FIML-C V3",1,1,0,"DF",0,"4",2,200
-0.001984,-0.002407,"FIML-C V4",1,1,0,"DF",0,"4",2,200
-0.019952,-0.039023,"FIML-C V5",1,1,0,"DF",0,"4",2,200
-0.001984,-0.002407,"FIML-C V6",1,1,0,"DF",0,"4",2,200
-0.001984,-0.002407,"TS V0",1,1,0,"DF",0,"4",2,200
-0.006531,-5.2e-05,"TS V1",1,1,0,"DF",0,"4",2,200
-0.002046,-0.002386,"TS V2",1,1,0,"DF",0,"4",2,200
-0.00045,-0.000981,"FIML",1,2,0,"DF",0,"4",2,200
-0.00045,-0.000981,"FIML-C V0",1,2,0,"DF",0,"4",2,200
-0.003796,0.001471,"FIML-C V1",1,2,0,"DF",0,"4",2,200
-0.003563,-0.009276,"FIML-C V2",1,2,0,"DF",0,"4",2,200
-0.000103,-0.001455,"FIML-C V3",1,2,0,"DF",0,"4",2,200
-0.00045,-0.000981,"FIML-C V4",1,2,0,"DF",0,"4",2,200
-0.02082,-0.05017,"FIML-C V5",1,2,0,"DF",0,"4",2,200
-0.00045,-0.000981,"FIML-C V6",1,2,0,"DF",0,"4",2,200
-0.00045,-0.000981,"TS V0",1,2,0,"DF",0,"4",2,200
-0.004234,0.002037,"TS V1",1,2,0,"DF",0,"4",2,200
-0.000478,-0.000948,"TS V2",1,2,0,"DF",0,"4",2,200
-0.000763,3.1e-05,"FIML",1,3,0,"DF",0,"4",2,200
-0.000763,3.1e-05,"FIML-C V0",1,3,0,"DF",0,"4",2,200
-0.00393,0.001761,"FIML-C V1",1,3,0,"DF",0,"4",2,200
-0.006341,-0.015353,"FIML-C V2",1,3,0,"DF",0,"4",2,200
-0.000526,-0.000402,"FIML-C V3",1,3,0,"DF",0,"4",2,200
-0.000763,3.1e-05,"FIML-C V4",1,3,0,"DF",0,"4",2,200
-0.011449,-0.065369,"FIML-C V5",1,3,0,"DF",0,"4",2,200
-0.000763,3.1e-05,"FIML-C V6",1,3,0,"DF",0,"4",2,200
-0.000763,3.1e-05,"TS V0",1,3,0,"DF",0,"4",2,200
-0.004196,0.002214,"TS V1",1,3,0,"DF",0,"4",2,200
-0.00075,9e-06,"TS V2",1,3,0,"DF",0,"4",2,200
-0.003753,0.00825,"FIML",1,4,0,"DF",0,"4",2,200
-0.003753,0.00825,"FIML-C V0",1,4,0,"DF",0,"4",2,200
-0.006745,0.008776,"FIML-C V1",1,4,0,"DF",0,"4",2,200
-0.008154,-0.022751,"FIML-C V2",1,4,0,"DF",0,"4",2,200
-0.003604,0.007968,"FIML-C V3",1,4,0,"DF",0,"4",2,200
-0.003753,0.00825,"FIML-C V4",1,4,0,"DF",0,"4",2,200
-0.007856,-0.03858,"FIML-C V5",1,4,0,"DF",0,"4",2,200
-0.003753,0.00825,"FIML-C V6",1,4,0,"DF",0,"4",2,200
-0.003751,0.008244,"TS V0",1,4,0,"DF",0,"4",2,200
-0.006932,0.009087,"TS V1",1,4,0,"DF",0,"4",2,200
-0.003755,0.008258,"TS V2",1,4,0,"DF",0,"4",2,200
0.015542,-0.005377,"FIML",2,0,0,"DF",0,"4",2,200
0.015542,-0.005377,"FIML-C V0",2,0,0,"DF",0,"4",2,200
0.011608,-0.00373,"FIML-C V1",2,0,0,"DF",0,"4",2,200
0.0137,-0.007627,"FIML-C V2",2,0,0,"DF",0,"4",2,200
0.016244,-0.005688,"FIML-C V3",2,0,0,"DF",0,"4",2,200
0.015542,-0.005377,"FIML-C V4",2,0,0,"DF",0,"4",2,200
0.003183,-0.014981,"FIML-C V5",2,0,0,"DF",0,"4",2,200
0.015542,-0.005377,"FIML-C V6",2,0,0,"DF",0,"4",2,200
0.015542,-0.005377,"TS V0",2,0,0,"DF",0,"4",2,200
0.010927,-0.003471,"TS V1",2,0,0,"DF",0,"4",2,200
0.015508,-0.005378,"TS V2",2,0,0,"DF",0,"4",2,200
-0.001011,-0.002666,"FIML",2,1,0,"DF",0,"4",2,200
-0.001011,-0.002666,"FIML-C V0",2,1,0,"DF",0,"4",2,200
-0.005752,0.000392,"FIML-C V1",2,1,0,"DF",0,"4",2,200
-0.003274,-0.00985,"FIML-C V2",2,1,0,"DF",0,"4",2,200
-0.000214,-0.003137,"FIML-C V3",2,1,0,"DF",0,"4",2,200
-0.001011,-0.002666,"FIML-C V4",2,1,0,"DF",0,"4",2,200
-0.019432,-0.048499,"FIML-C V5",2,1,0,"DF",0,"4",2,200
-0.001011,-0.002666,"FIML-C V6",2,1,0,"DF",0,"4",2,200
-0.001011,-0.002666,"TS V0",2,1,0,"DF",0,"4",2,200
-0.006608,0.000836,"TS V1",2,1,0,"DF",0,"4",2,200
-0.000968,-0.002689,"TS V2",2,1,0,"DF",0,"4",2,200
-0.00043,-0.000889,"FIML",2,2,0,"DF",0,"4",2,200
-0.00043,-0.000889,"FIML-C V0",2,2,0,"DF",0,"4",2,200
-0.004119,0.004348,"FIML-C V1",2,2,0,"DF",0,"4",2,200
-0.003225,-0.026467,"FIML-C V2",2,2,0,"DF",0,"4",2,200
-5.4e-05,-0.00136,"FIML-C V3",2,2,0,"DF",0,"4",2,200
-0.00043,-0.000889,"FIML-C V4",2,2,0,"DF",0,"4",2,200
-0.02206,-0.055603,"FIML-C V5",2,2,0,"DF",0,"4",2,200
-0.00043,-0.000889,"FIML-C V6",2,2,0,"DF",0,"4",2,200
-0.00043,-0.000889,"TS V0",2,2,0,"DF",0,"4",2,200
-0.004555,0.004868,"TS V1",2,2,0,"DF",0,"4",2,200
-0.000421,-0.000898,"TS V2",2,2,0,"DF",0,"4",2,200
-0.001271,0.000703,"FIML",2,3,0,"DF",0,"4",2,200
-0.001271,0.000703,"FIML-C V0",2,3,0,"DF",0,"4",2,200
-0.004434,0.007888,"FIML-C V1",2,3,0,"DF",0,"4",2,200
-0.006798,-0.047308,"FIML-C V2",2,3,0,"DF",0,"4",2,200
-0.001049,0.000313,"FIML-C V3",2,3,0,"DF",0,"4",2,200
-0.001271,0.000703,"FIML-C V4",2,3,0,"DF",0,"4",2,200
-0.002514,-0.064732,"FIML-C V5",2,3,0,"DF",0,"4",2,200
-0.001271,0.000703,"FIML-C V6",2,3,0,"DF",0,"4",2,200
-0.001271,0.000703,"TS V0",2,3,0,"DF",0,"4",2,200
-0.004697,0.008349,"TS V1",2,3,0,"DF",0,"4",2,200
-0.00127,0.000697,"TS V2",2,3,0,"DF",0,"4",2,200
-0.004548,0.010763,"FIML",2,4,0,"DF",0,"4",2,200
-0.004548,0.010763,"FIML-C V0",2,4,0,"DF",0,"4",2,200
-0.007525,0.020526,"FIML-C V1",2,4,0,"DF",0,"4",2,200
-0.011548,-0.063992,"FIML-C V2",2,4,0,"DF",0,"4",2,200
-0.004399,0.010483,"FIML-C V3",2,4,0,"DF",0,"4",2,200
-0.004548,0.010763,"FIML-C V4",2,4,0,"DF",0,"4",2,200
-0.010901,-0.034283,"FIML-C V5",2,4,0,"DF",0,"4",2,200
-0.004548,0.010763,"FIML-C V6",2,4,0,"DF",0,"4",2,200
-0.004549,0.010765,"TS V0",2,4,0,"DF",0,"4",2,200
-0.007708,0.020903,"TS V1",2,4,0,"DF",0,"4",2,200
-0.004546,0.010759,"TS V2",2,4,0,"DF",0,"4",2,200
0.00912,-0.00245,"FIML",0,0,0,"DF",0,"4",2,500
0.013583,-0.003917,"FIML-C V0",0,0,0,"DF",0,"4",2,500
0.009027,-0.002447,"FIML-C V1",0,0,0,"DF",0,"4",2,500
0.009128,-0.002561,"FIML-C V2",0,0,0,"DF",0,"4",2,500
0.009844,-0.002651,"FIML-C V3",0,0,0,"DF",0,"4",2,500
0.009665,-0.003584,"FIML-C V4",0,0,0,"DF",0,"4",2,500
0.006712,NA,"FIML-C V5",0,0,0,"DF",0,"4",2,500
0.009612,-0.002581,"FIML-C V6",0,0,0,"DF",0,"4",2,500
0.009032,-0.002307,"TS V0",0,0,0,"DF",0,"4",2,500
0.008141,-0.002101,"TS V1",0,0,0,"DF",0,"4",2,500
0.008985,-0.002296,"TS V2",0,0,0,"DF",0,"4",2,500
-0.003946,0.001001,"FIML",0,1,0,"DF",0,"4",2,500
0.001465,-0.002357,"FIML-C V0",0,1,0,"DF",0,"4",2,500
-0.002764,0.000243,"FIML-C V1",0,1,0,"DF",0,"4",2,500
-0.002222,-0.000578,"FIML-C V2",0,1,0,"DF",0,"4",2,500
-0.001311,-0.000436,"FIML-C V3",0,1,0,"DF",0,"4",2,500
-0.001419,-0.00037,"FIML-C V4",0,1,0,"DF",0,"4",2,500
-0.004797,NA,"FIML-C V5",0,1,0,"DF",0,"4",2,500
-0.001487,-0.000321,"FIML-C V6",0,1,0,"DF",0,"4",2,500
-0.001127,-0.000243,"TS V0",0,1,0,"DF",0,"4",2,500
-0.002171,0.000153,"TS V1",0,1,0,"DF",0,"4",2,500
-0.001104,-0.000259,"TS V2",0,1,0,"DF",0,"4",2,500
-0.005032,0.004276,"FIML",0,2,0,"DF",0,"4",2,500
0.001471,-0.002886,"FIML-C V0",0,2,0,"DF",0,"4",2,500
-0.001268,-0.000137,"FIML-C V1",0,2,0,"DF",0,"4",2,500
-0.00092,-0.002485,"FIML-C V2",0,2,0,"DF",0,"4",2,500
0.000264,-0.001143,"FIML-C V3",0,2,0,"DF",0,"4",2,500
0.000232,-0.001071,"FIML-C V4",0,2,0,"DF",0,"4",2,500
-0.00396,-0.059295,"FIML-C V5",0,2,0,"DF",0,"4",2,500
0.000195,-0.001043,"FIML-C V6",0,2,0,"DF",0,"4",2,500
-0.00043,0.000197,"TS V0",0,2,0,"DF",0,"4",2,500
-0.00153,0.000539,"TS V1",0,2,0,"DF",0,"4",2,500
-0.000434,0.000202,"TS V2",0,2,0,"DF",0,"4",2,500
-0.009389,0.01324,"FIML",0,3,0,"DF",0,"4",2,500
0.000554,-0.001564,"FIML-C V0",0,3,0,"DF",0,"4",2,500
-0.00182,0.000665,"FIML-C V1",0,3,0,"DF",0,"4",2,500
-0.002503,-0.001956,"FIML-C V2",0,3,0,"DF",0,"4",2,500
-0.000188,-0.000145,"FIML-C V3",0,3,0,"DF",0,"4",2,500
-5e-04,0.000313,"FIML-C V4",0,3,0,"DF",0,"4",2,500
-0.004874,NA,"FIML-C V5",0,3,0,"DF",0,"4",2,500
-0.000238,-5.1e-05,"FIML-C V6",0,3,0,"DF",0,"4",2,500
-8e-04,0.001286,"TS V0",0,3,0,"DF",0,"4",2,500
-0.001945,0.000988,"TS V1",0,3,0,"DF",0,"4",2,500
-0.000798,0.00128,"TS V2",0,3,0,"DF",0,"4",2,500
-0.016296,0.029203,"FIML",0,4,0,"DF",0,"4",2,500
-0.00033,8e-04,"FIML-C V0",0,4,0,"DF",0,"4",2,500
-0.002165,0.001211,"FIML-C V1",0,4,0,"DF",0,"4",2,500
-0.002672,-0.004204,"FIML-C V2",0,4,0,"DF",0,"4",2,500
-0.000841,0.001839,"FIML-C V3",0,4,0,"DF",0,"4",2,500
-0.000775,0.001396,"FIML-C V4",0,4,0,"DF",0,"4",2,500
-0.000249,-0.042885,"FIML-C V5",0,4,0,"DF",0,"4",2,500
-0.000871,0.001897,"FIML-C V6",0,4,0,"DF",0,"4",2,500
-0.002613,0.006541,"TS V0",0,4,0,"DF",0,"4",2,500
-0.003819,0.005649,"TS V1",0,4,0,"DF",0,"4",2,500
-0.00261,0.006536,"TS V2",0,4,0,"DF",0,"4",2,500
0.007618,-0.001891,"FIML",1,0,0,"DF",0,"4",2,500
0.011642,-0.00311,"FIML-C V0",1,0,0,"DF",0,"4",2,500
0.00731,-0.001814,"FIML-C V1",1,0,0,"DF",0,"4",2,500
0.007532,-0.00201,"FIML-C V2",1,0,0,"DF",0,"4",2,500
0.008124,-0.002024,"FIML-C V3",1,0,0,"DF",0,"4",2,500
0.007978,-0.001978,"FIML-C V4",1,0,0,"DF",0,"4",2,500
0.005333,NA,"FIML-C V5",1,0,0,"DF",0,"4",2,500
0.007928,-0.001967,"FIML-C V6",1,0,0,"DF",0,"4",2,500
0.008164,-0.001998,"TS V0",1,0,0,"DF",0,"4",2,500
0.007303,-0.001784,"TS V1",1,0,0,"DF",0,"4",2,500
0.008126,-0.001993,"TS V2",1,0,0,"DF",0,"4",2,500
-0.003853,0.001,"FIML",1,1,0,"DF",0,"4",2,500
0.001435,-0.002201,"FIML-C V0",1,1,0,"DF",0,"4",2,500
-0.002855,0.000475,"FIML-C V1",1,1,0,"DF",0,"4",2,500
-0.002216,-0.000834,"FIML-C V2",1,1,0,"DF",0,"4",2,500
-0.001354,-0.000321,"FIML-C V3",1,1,0,"DF",0,"4",2,500
-0.001428,-0.00123,"FIML-C V4",1,1,0,"DF",0,"4",2,500
-0.004766,NA,"FIML-C V5",1,1,0,"DF",0,"4",2,500
-0.001496,-0.000218,"FIML-C V6",1,1,0,"DF",0,"4",2,500
-0.001716,0.000176,"TS V0",1,1,0,"DF",0,"4",2,500
-0.002807,0.000679,"TS V1",1,1,0,"DF",0,"4",2,500
-0.001715,0.000169,"TS V2",1,1,0,"DF",0,"4",2,500
-0.005874,0.005346,"FIML",1,2,0,"DF",0,"4",2,500
0.000434,-0.001368,"FIML-C V0",1,2,0,"DF",0,"4",2,500
-0.002328,0.00166,"FIML-C V1",1,2,0,"DF",0,"4",2,500
-0.001948,-0.002319,"FIML-C V2",1,2,0,"DF",0,"4",2,500
-0.000786,0.000341,"FIML-C V3",1,2,0,"DF",0,"4",2,500
-0.000823,-0.000508,"FIML-C V4",1,2,0,"DF",0,"4",2,500
-0.00476,-0.041494,"FIML-C V5",1,2,0,"DF",0,"4",2,500
-0.00086,0.000444,"FIML-C V6",1,2,0,"DF",0,"4",2,500
-0.000413,9.9e-05,"TS V0",1,2,0,"DF",0,"4",2,500
-0.00152,0.000747,"TS V1",1,2,0,"DF",0,"4",2,500
-0.000418,0.000106,"TS V2",1,2,0,"DF",0,"4",2,500
-0.008972,0.012348,"FIML",1,3,0,"DF",0,"4",2,500
0.000698,-0.001599,"FIML-C V0",1,3,0,"DF",0,"4",2,500
-0.001646,0.001243,"FIML-C V1",1,3,0,"DF",0,"4",2,500
-0.002478,-0.00468,"FIML-C V2",1,3,0,"DF",0,"4",2,500
-5.4e-05,-0.000184,"FIML-C V3",1,3,0,"DF",0,"4",2,500
-0.000214,0.000292,"FIML-C V4",1,3,0,"DF",0,"4",2,500
-0.004111,NA,"FIML-C V5",1,3,0,"DF",0,"4",2,500
-9.6e-05,-0.000108,"FIML-C V6",1,3,0,"DF",0,"4",2,500
-0.000718,0.000838,"TS V0",1,3,0,"DF",0,"4",2,500
-0.001848,0.001173,"TS V1",1,3,0,"DF",0,"4",2,500
-0.000721,0.000845,"TS V2",1,3,0,"DF",0,"4",2,500
-0.015908,0.028668,"FIML",1,4,0,"DF",0,"4",2,500
-0.000313,0.001382,"FIML-C V0",1,4,0,"DF",0,"4",2,500
-0.002123,0.002861,"FIML-C V1",1,4,0,"DF",0,"4",2,500
