"rmsea","cfi","version","fac.corr","mech","pattern","per.miss","num.var.miss","samp"
0.009639,0.023688,"FIML-C V0",0.7,"MCAR","max",20,6,500
0.008624,0.021014,"FIML-C V1",0.7,"MCAR","max",20,6,500
0.008442,0.028473,"FIML-C V2",0.7,"MCAR","max",20,6,500
0.008883,0.021717,"FIML-C V3",0.7,"MCAR","max",20,6,500
0.009037,0.067334,"FIML-C V4",0.7,"MCAR","max",20,6,500
0.008738,0.259768,"FIML-C V5",0.7,"MCAR","max",20,6,500
0.008882,0.021696,"FIML-C V6",0.7,"MCAR","max",20,6,500
0.009142,0.022138,"TS V0",0.7,"MCAR","max",20,6,500
0.009249,0.021637,"TS V1",0.7,"MCAR","max",20,6,500
0.009029,0.021412,"TS V2",0.7,"MCAR","max",20,6,500
0.016215,0.02972,"FIML",0.6,"MCAR","max",20,6,500
0.010029,0.031705,"FIML-C V0",0.6,"MCAR","max",20,6,500
0.009246,0.029855,"FIML-C V1",0.6,"MCAR","max",20,6,500
0.008869,0.03562,"FIML-C V2",0.6,"MCAR","max",20,6,500
0.009448,0.030066,"FIML-C V3",0.6,"MCAR","max",20,6,500
0.009663,0.044941,"FIML-C V4",0.6,"MCAR","max",20,6,500
0.009263,0.278881,"FIML-C V5",0.6,"MCAR","max",20,6,500
0.009438,0.030041,"FIML-C V6",0.6,"MCAR","max",20,6,500
0.008994,0.026576,"TS V0",0.6,"MCAR","max",20,6,500
0.00925,0.026627,"TS V1",0.6,"MCAR","max",20,6,500
0.008945,0.026149,"TS V2",0.6,"MCAR","max",20,6,500
0.019476,0.038904,"FIML",0.5,"MCAR","max",20,6,500
0.010395,0.036249,"FIML-C V0",0.5,"MCAR","max",20,6,500
0.009753,0.035586,"FIML-C V1",0.5,"MCAR","max",20,6,500
0.00923,0.038673,"FIML-C V2",0.5,"MCAR","max",20,6,500
0.009883,0.034818,"FIML-C V3",0.5,"MCAR","max",20,6,500
0.010206,0.070662,"FIML-C V4",0.5,"MCAR","max",20,6,500
0.009944,0.285119,"FIML-C V5",0.5,"MCAR","max",20,6,500
0.009872,0.034792,"FIML-C V6",0.5,"MCAR","max",20,6,500
0.009134,0.030498,"TS V0",0.5,"MCAR","max",20,6,500
0.009682,0.031756,"TS V1",0.5,"MCAR","max",20,6,500
0.009193,0.03063,"TS V2",0.5,"MCAR","max",20,6,500
0.023782,0.053142,"FIML",0.4,"MCAR","max",20,6,500
0.010141,0.036591,"FIML-C V0",0.4,"MCAR","max",20,6,500
0.00986,0.037582,"FIML-C V1",0.4,"MCAR","max",20,6,500
0.009576,0.037079,"FIML-C V2",0.4,"MCAR","max",20,6,500
0.009804,0.035726,"FIML-C V3",0.4,"MCAR","max",20,6,500
0.010466,0.079673,"FIML-C V4",0.4,"MCAR","max",20,6,500
0.021906,0.267083,"FIML-C V5",0.4,"MCAR","max",20,6,500
0.009811,0.03573,"FIML-C V6",0.4,"MCAR","max",20,6,500
0.008643,0.03259,"TS V0",0.4,"MCAR","max",20,6,500
0.00984,0.035872,"TS V1",0.4,"MCAR","max",20,6,500
0.008978,0.033616,"TS V2",0.4,"MCAR","max",20,6,500
0.028062,0.070067,"FIML",0.3,"MCAR","max",20,6,500
0.009243,0.0347,"FIML-C V0",0.3,"MCAR","max",20,6,500
0.009343,0.036308,"FIML-C V1",0.3,"MCAR","max",20,6,500
0.009726,0.034328,"FIML-C V2",0.3,"MCAR","max",20,6,500
0.009156,0.034566,"FIML-C V3",0.3,"MCAR","max",20,6,500
0.010671,0.067954,"FIML-C V4",0.3,"MCAR","max",20,6,500
0.045196,0.26508,"FIML-C V5",0.3,"MCAR","max",20,6,500
0.009153,0.034554,"FIML-C V6",0.3,"MCAR","max",20,6,500
0.009343,0.036106,"TS V0",0.3,"MCAR","max",20,6,500
0.010462,0.039743,"TS V1",0.3,"MCAR","max",20,6,500
0.009645,0.037359,"TS V2",0.3,"MCAR","max",20,6,500
0.030504,0.081095,"FIML",0.2,"MCAR","max",20,6,500
0.008993,0.032642,"FIML-C V0",0.2,"MCAR","max",20,6,500
0.00922,0.034393,"FIML-C V1",0.2,"MCAR","max",20,6,500
0.009712,0.032079,"FIML-C V2",0.2,"MCAR","max",20,6,500
0.008976,0.03271,"FIML-C V3",0.2,"MCAR","max",20,6,500
0.013948,0.07983,"FIML-C V4",0.2,"MCAR","max",20,6,500
0.049706,0.279206,"FIML-C V5",0.2,"MCAR","max",20,6,500
0.008977,0.032719,"FIML-C V6",0.2,"MCAR","max",20,6,500
0.009192,0.034199,"TS V0",0.2,"MCAR","max",20,6,500
0.00978,0.036671,"TS V1",0.2,"MCAR","max",20,6,500
0.009293,0.03471,"TS V2",0.2,"MCAR","max",20,6,500
0.014292,0.005036,"FIML",1,"MCAR","max",50,6,500
0.057506,0.033468,"FIML-C V0",1,"MCAR","max",50,6,500
0.02534,0.010398,"FIML-C V1",1,"MCAR","max",50,6,500
0.027026,0.013212,"FIML-C V2",1,"MCAR","max",50,6,500
0.02482,0.010312,"FIML-C V3",1,"MCAR","max",50,6,500
0.02673,0.055952,"FIML-C V4",1,"MCAR","max",50,6,500
0.020319,0.163918,"FIML-C V5",1,"MCAR","max",50,6,500
0.024283,0.010061,"FIML-C V6",1,"MCAR","max",50,6,500
0.056717,0.032509,"TS V0",1,"MCAR","max",50,6,500
0.025034,0.009983,"TS V1",1,"MCAR","max",50,6,500
0.02434,0.009986,"TS V2",1,"MCAR","max",50,6,500
0.018543,0.010331,"FIML",0.9,"MCAR","max",50,6,500
0.031395,0.038928,"FIML-C V0",0.9,"MCAR","max",50,6,500
0.017618,0.017034,"FIML-C V1",0.9,"MCAR","max",50,6,500
0.017641,0.021169,"FIML-C V2",0.9,"MCAR","max",50,6,500
0.017409,0.01599,"FIML-C V3",0.9,"MCAR","max",50,6,500
0.018005,0.056473,"FIML-C V4",0.9,"MCAR","max",50,6,500
0.018553,0.256152,"FIML-C V5",0.9,"MCAR","max",50,6,500
0.017552,0.015843,"FIML-C V6",0.9,"MCAR","max",50,6,500
0.029628,0.036429,"TS V0",0.9,"MCAR","max",50,6,500
0.017252,0.014807,"TS V1",0.9,"MCAR","max",50,6,500
0.017083,0.01537,"TS V2",0.9,"MCAR","max",50,6,500
0.027907,0.027406,"FIML",0.8,"MCAR","max",50,6,500
0.025271,0.047315,"FIML-C V0",0.8,"MCAR","max",50,6,500
0.015268,0.027768,"FIML-C V1",0.8,"MCAR","max",50,6,500
0.015212,0.035009,"FIML-C V2",0.8,"MCAR","max",50,6,500
0.014344,0.025907,"FIML-C V3",0.8,"MCAR","max",50,6,500
0.016036,0.042191,"FIML-C V4",0.8,"MCAR","max",50,6,500
0.013225,0.227384,"FIML-C V5",0.8,"MCAR","max",50,6,500
0.014262,0.025746,"FIML-C V6",0.8,"MCAR","max",50,6,500
0.021457,0.038952,"TS V0",0.8,"MCAR","max",50,6,500
0.013336,0.021205,"TS V1",0.8,"MCAR","max",50,6,500
0.013305,0.021905,"TS V2",0.8,"MCAR","max",50,6,500
0.037738,0.050807,"FIML",0.7,"MCAR","max",50,6,500
0.02379,0.058548,"FIML-C V0",0.7,"MCAR","max",50,6,500
0.015958,0.041169,"FIML-C V1",0.7,"MCAR","max",50,6,500
0.015639,0.050612,"FIML-C V2",0.7,"MCAR","max",50,6,500
0.014817,0.037748,"FIML-C V3",0.7,"MCAR","max",50,6,500
0.017173,0.062493,"FIML-C V4",0.7,"MCAR","max",50,6,500
0.012335,0.23296,"FIML-C V5",0.7,"MCAR","max",50,6,500
0.014748,0.037569,"FIML-C V6",0.7,"MCAR","max",50,6,500
0.018224,0.042008,"TS V0",0.7,"MCAR","max",50,6,500
0.012036,0.026963,"TS V1",0.7,"MCAR","max",50,6,500
0.012123,0.027635,"TS V2",0.7,"MCAR","max",50,6,500
0.046896,0.079849,"FIML",0.6,"MCAR","max",50,6,500
0.023209,0.065565,"FIML-C V0",0.6,"MCAR","max",50,6,500
0.016536,0.05156,"FIML-C V1",0.6,"MCAR","max",50,6,500
0.016038,0.061218,"FIML-C V2",0.6,"MCAR","max",50,6,500
0.01529,0.046157,"FIML-C V3",0.6,"MCAR","max",50,6,500
0.018242,0.074647,"FIML-C V4",0.6,"MCAR","max",50,6,500
0.012249,0.26062,"FIML-C V5",0.6,"MCAR","max",50,6,500
0.015227,0.04599,"FIML-C V6",0.6,"MCAR","max",50,6,500
0.016144,0.043569,"TS V0",0.6,"MCAR","max",50,6,500
0.011585,0.032963,"TS V1",0.6,"MCAR","max",50,6,500
0.011585,0.032841,"TS V2",0.6,"MCAR","max",50,6,500
0.05613,0.114841,"FIML",0.5,"MCAR","max",50,6,500
0.021833,0.067738,"FIML-C V0",0.5,"MCAR","max",50,6,500
0.01601,0.05784,"FIML-C V1",0.5,"MCAR","max",50,6,500
0.015384,0.065876,"FIML-C V2",0.5,"MCAR","max",50,6,500
0.014781,0.050086,"FIML-C V3",0.5,"MCAR","max",50,6,500
0.017974,0.085809,"FIML-C V4",0.5,"MCAR","max",50,6,500
0.011477,0.235821,"FIML-C V5",0.5,"MCAR","max",50,6,500
0.01469,0.049865,"FIML-C V6",0.5,"MCAR","max",50,6,500
0.014603,0.042336,"TS V0",0.5,"MCAR","max",50,6,500
0.011125,0.036032,"TS V1",0.5,"MCAR","max",50,6,500
0.011125,0.035032,"TS V2",0.5,"MCAR","max",50,6,500
0.066001,0.156215,"FIML",0.4,"MCAR","max",50,6,500
0.019257,0.063182,"FIML-C V0",0.4,"MCAR","max",50,6,500
0.014408,0.057732,"FIML-C V1",0.4,"MCAR","max",50,6,500
0.013831,0.062283,"FIML-C V2",0.4,"MCAR","max",50,6,500
0.013364,0.04853,"FIML-C V3",0.4,"MCAR","max",50,6,500
0.019137,0.083915,"FIML-C V4",0.4,"MCAR","max",50,6,500
0.032271,0.246461,"FIML-C V5",0.4,"MCAR","max",50,6,500
0.013327,0.048446,"FIML-C V6",0.4,"MCAR","max",50,6,500
0.012463,0.03833,"TS V0",0.4,"MCAR","max",50,6,500
0.010622,0.039828,"TS V1",0.4,"MCAR","max",50,6,500
0.010151,0.036001,"TS V2",0.4,"MCAR","max",50,6,500
0.074644,0.199001,"FIML",0.3,"MCAR","max",50,6,500
0.016041,0.049118,"FIML-C V0",0.3,"MCAR","max",50,6,500
0.012378,0.047587,"FIML-C V1",0.3,"MCAR","max",50,6,500
0.011925,0.049101,"FIML-C V2",0.3,"MCAR","max",50,6,500
0.011734,0.039549,"FIML-C V3",0.3,"MCAR","max",50,6,500
0.017271,0.089293,"FIML-C V4",0.3,"MCAR","max",50,6,500
0.041294,0.248203,"FIML-C V5",0.3,"MCAR","max",50,6,500
0.011729,0.039561,"FIML-C V6",0.3,"MCAR","max",50,6,500
0.012061,0.037302,"TS V0",0.3,"MCAR","max",50,6,500
0.01219,0.047203,"TS V1",0.3,"MCAR","max",50,6,500
0.010908,0.038987,"TS V2",0.3,"MCAR","max",50,6,500
0.080028,0.226484,"FIML",0.2,"MCAR","max",50,6,500
0.014516,0.044445,"FIML-C V0",0.2,"MCAR","max",50,6,500
0.011579,0.045,"FIML-C V1",0.2,"MCAR","max",50,6,500
0.011291,0.044615,"FIML-C V2",0.2,"MCAR","max",50,6,500
0.011232,0.037945,"FIML-C V3",0.2,"MCAR","max",50,6,500
0.023165,0.083744,"FIML-C V4",0.2,"MCAR","max",50,6,500
0.061836,0.252643,"FIML-C V5",0.2,"MCAR","max",50,6,500
0.011197,0.037878,"FIML-C V6",0.2,"MCAR","max",50,6,500
0.013929,0.041194,"TS V0",0.2,"MCAR","max",50,6,500
0.013069,0.048637,"TS V1",0.2,"MCAR","max",50,6,500
0.011612,0.039078,"TS V2",0.2,"MCAR","max",50,6,500
0.013014,0.003075,"FIML",1,"Weak MAR","min",0,2,500
0.013014,0.003075,"FIML-C V0",1,"Weak MAR","min",0,2,500
0.011961,0.0027,"FIML-C V1",1,"Weak MAR","min",0,2,500
0.012704,0.003709,"FIML-C V2",1,"Weak MAR","min",0,2,500
0.013176,0.003121,"FIML-C V3",1,"Weak MAR","min",0,2,500
0.013014,0.003075,"FIML-C V4",1,"Weak MAR","min",0,2,500
0.010488,0.176093,"FIML-C V5",1,"Weak MAR","min",0,2,500
0.013014,0.003075,"FIML-C V6",1,"Weak MAR","min",0,2,500
0.013014,0.003075,"TS V0",1,"Weak MAR","min",0,2,500
0.011809,0.002659,"TS V1",1,"Weak MAR","min",0,2,500
0.013027,0.003078,"TS V2",1,"Weak MAR","min",0,2,500
0.008483,0.007975,"FIML",0.9,"Weak MAR","min",0,2,500
0.008483,0.007975,"FIML-C V0",0.9,"Weak MAR","min",0,2,500
0.0086,0.007688,"FIML-C V1",0.9,"Weak MAR","min",0,2,500
0.008465,0.010592,"FIML-C V2",0.9,"Weak MAR","min",0,2,500
0.008472,0.007994,"FIML-C V3",0.9,"Weak MAR","min",0,2,500
0.008483,0.007975,"FIML-C V4",0.9,"Weak MAR","min",0,2,500
0.008925,0.250075,"FIML-C V5",0.9,"Weak MAR","min",0,2,500
0.008483,0.007975,"FIML-C V6",0.9,"Weak MAR","min",0,2,500
0.008483,0.007975,"TS V0",0.9,"Weak MAR","min",0,2,500
0.008638,0.007694,"TS V1",0.9,"Weak MAR","min",0,2,500
0.008492,0.007986,"TS V2",0.9,"Weak MAR","min",0,2,500
0.007741,0.013598,"FIML",0.8,"Weak MAR","min",0,2,500
0.007741,0.013598,"FIML-C V0",0.8,"Weak MAR","min",0,2,500
0.007856,0.013457,"FIML-C V1",0.8,"Weak MAR","min",0,2,500
0.007683,0.018658,"FIML-C V2",0.8,"Weak MAR","min",0,2,500
0.007729,0.013596,"FIML-C V3",0.8,"Weak MAR","min",0,2,500
0.007741,0.013598,"FIML-C V4",0.8,"Weak MAR","min",0,2,500
0.008166,0.257666,"FIML-C V5",0.8,"Weak MAR","min",0,2,500
0.007741,0.013598,"FIML-C V6",0.8,"Weak MAR","min",0,2,500
0.007741,0.013598,"TS V0",0.8,"Weak MAR","min",0,2,500
0.007876,0.013473,"TS V1",0.8,"Weak MAR","min",0,2,500
0.007735,0.013593,"TS V2",0.8,"Weak MAR","min",0,2,500
0.008299,0.020587,"FIML",0.7,"Weak MAR","min",0,2,500
0.008299,0.020587,"FIML-C V0",0.7,"Weak MAR","min",0,2,500
0.008547,0.020776,"FIML-C V1",0.7,"Weak MAR","min",0,2,500
0.008346,0.02612,"FIML-C V2",0.7,"Weak MAR","min",0,2,500
0.0083,0.020598,"FIML-C V3",0.7,"Weak MAR","min",0,2,500
0.008299,0.020587,"FIML-C V4",0.7,"Weak MAR","min",0,2,500
0.00891,0.256643,"FIML-C V5",0.7,"Weak MAR","min",0,2,500
0.008299,0.020587,"FIML-C V6",0.7,"Weak MAR","min",0,2,500
0.008299,0.020587,"TS V0",0.7,"Weak MAR","min",0,2,500
0.008564,0.020796,"TS V1",0.7,"Weak MAR","min",0,2,500
0.008305,0.020599,"TS V2",0.7,"Weak MAR","min",0,2,500
0.008613,0.025611,"FIML",0.6,"Weak MAR","min",0,2,500
0.008613,0.025611,"FIML-C V0",0.6,"Weak MAR","min",0,2,500
0.00912,0.026262,"FIML-C V1",0.6,"Weak MAR","min",0,2,500
0.009035,0.029372,"FIML-C V2",0.6,"Weak MAR","min",0,2,500
0.008609,0.025608,"FIML-C V3",0.6,"Weak MAR","min",0,2,500
0.008613,0.025611,"FIML-C V4",0.6,"Weak MAR","min",0,2,500
0.009688,0.255933,"FIML-C V5",0.6,"Weak MAR","min",0,2,500
0.008613,0.025611,"FIML-C V6",0.6,"Weak MAR","min",0,2,500
0.008613,0.025611,"TS V0",0.6,"Weak MAR","min",0,2,500
0.009137,0.026285,"TS V1",0.6,"Weak MAR","min",0,2,500
0.008614,0.025613,"TS V2",0.6,"Weak MAR","min",0,2,500
0.008725,0.030186,"FIML",0.5,"Weak MAR","min",0,2,500
0.008725,0.030186,"FIML-C V0",0.5,"Weak MAR","min",0,2,500
0.00933,0.031306,"FIML-C V1",0.5,"Weak MAR","min",0,2,500
0.00961,0.03059,"FIML-C V2",0.5,"Weak MAR","min",0,2,500
0.008723,0.030192,"FIML-C V3",0.5,"Weak MAR","min",0,2,500
0.008725,0.030186,"FIML-C V4",0.5,"Weak MAR","min",0,2,500
0.010152,0.270098,"FIML-C V5",0.5,"Weak MAR","min",0,2,500
0.008725,0.030186,"FIML-C V6",0.5,"Weak MAR","min",0,2,500
0.008725,0.030186,"TS V0",0.5,"Weak MAR","min",0,2,500
0.009346,0.031326,"TS V1",0.5,"Weak MAR","min",0,2,500
0.008727,0.030197,"TS V2",0.5,"Weak MAR","min",0,2,500
0.008297,0.031144,"FIML",0.4,"Weak MAR","min",0,2,500
0.008297,0.031144,"FIML-C V0",0.4,"Weak MAR","min",0,2,500
0.009331,0.0331,"FIML-C V1",0.4,"Weak MAR","min",0,2,500
0.010844,0.02733,"FIML-C V2",0.4,"Weak MAR","min",0,2,500
0.008285,0.03112,"FIML-C V3",0.4,"Weak MAR","min",0,2,500
0.008297,0.031144,"FIML-C V4",0.4,"Weak MAR","min",0,2,500
0.017066,0.262838,"FIML-C V5",0.4,"Weak MAR","min",0,2,500
0.008297,0.031144,"FIML-C V6",0.4,"Weak MAR","min",0,2,500
0.008297,0.031144,"TS V0",0.4,"Weak MAR","min",0,2,500
0.009349,0.03313,"TS V1",0.4,"Weak MAR","min",0,2,500
0.008293,0.031138,"TS V2",0.4,"Weak MAR","min",0,2,500
0.009405,0.036068,"FIML",0.3,"Weak MAR","min",0,2,500
0.009405,0.036068,"FIML-C V0",0.3,"Weak MAR","min",0,2,500
0.010362,0.037146,"FIML-C V1",0.3,"Weak MAR","min",0,2,500
0.012706,0.033266,"FIML-C V2",0.3,"Weak MAR","min",0,2,500
0.009394,0.036046,"FIML-C V3",0.3,"Weak MAR","min",0,2,500
0.009405,0.036068,"FIML-C V4",0.3,"Weak MAR","min",0,2,500
0.169219,0.268465,"FIML-C V5",0.3,"Weak MAR","min",0,2,500
0.009405,0.036068,"FIML-C V6",0.3,"Weak MAR","min",0,2,500
0.009405,0.036068,"TS V0",0.3,"Weak MAR","min",0,2,500
0.010378,0.037171,"TS V1",0.3,"Weak MAR","min",0,2,500
0.009402,0.036068,"TS V2",0.3,"Weak MAR","min",0,2,500
0.008847,0.032897,"FIML",0.2,"Weak MAR","min",0,2,500
0.008847,0.032897,"FIML-C V0",0.2,"Weak MAR","min",0,2,500
0.009363,0.033842,"FIML-C V1",0.2,"Weak MAR","min",0,2,500
0.011256,0.031207,"FIML-C V2",0.2,"Weak MAR","min",0,2,500
0.008839,0.03288,"FIML-C V3",0.2,"Weak MAR","min",0,2,500
0.008847,0.032897,"FIML-C V4",0.2,"Weak MAR","min",0,2,500
0.380481,0.317686,"FIML-C V5",0.2,"Weak MAR","min",0,2,500
0.008847,0.032897,"FIML-C V6",0.2,"Weak MAR","min",0,2,500
0.008847,0.032897,"TS V0",0.2,"Weak MAR","min",0,2,500
0.009373,0.033852,"TS V1",0.2,"Weak MAR","min",0,2,500
0.008842,0.032889,"TS V2",0.2,"Weak MAR","min",0,2,500
0.013239,0.003351,"FIML",1,"Weak MAR","min",20,2,500
0.022233,0.006485,"FIML-C V0",1,"Weak MAR","min",20,2,500
0.013776,0.003448,"FIML-C V1",1,"Weak MAR","min",20,2,500
0.014693,0.004667,"FIML-C V2",1,"Weak MAR","min",20,2,500
0.015082,0.003954,"FIML-C V3",1,"Weak MAR","min",20,2,500
0.014989,0.054911,"FIML-C V4",1,"Weak MAR","min",20,2,500
0.011895,0.161289,"FIML-C V5",1,"Weak MAR","min",20,2,500
0.014897,0.003888,"FIML-C V6",1,"Weak MAR","min",20,2,500
0.021966,0.006393,"TS V0",1,"Weak MAR","min",20,2,500
0.013624,0.003392,"TS V1",1,"Weak MAR","min",20,2,500
0.014874,0.003892,"TS V2",1,"Weak MAR","min",20,2,500
0.009201,0.008022,"FIML",0.9,"Weak MAR","min",20,2,500
0.009691,0.010083,"FIML-C V0",0.9,"Weak MAR","min",20,2,500
0.010024,0.008493,"FIML-C V1",0.9,"Weak MAR","min",20,2,500
0.009791,0.011182,"FIML-C V2",0.9,"Weak MAR","min",20,2,500
0.009747,0.008844,"FIML-C V3",0.9,"Weak MAR","min",20,2,500
0.00981,0.015309,"FIML-C V4",0.9,"Weak MAR","min",20,2,500
0.010568,0.274538,"FIML-C V5",0.9,"Weak MAR","min",20,2,500
0.009813,0.008828,"FIML-C V6",0.9,"Weak MAR","min",20,2,500
0.009536,0.00994,"TS V0",0.9,"Weak MAR","min",20,2,500
0.010021,0.008439,"TS V1",0.9,"Weak MAR","min",20,2,500
0.009722,0.008768,"TS V2",0.9,"Weak MAR","min",20,2,500
0.009358,0.014527,"FIML",0.8,"Weak MAR","min",20,2,500
0.008969,0.016207,"FIML-C V0",0.8,"Weak MAR","min",20,2,500
0.008771,0.01502,"FIML-C V1",0.8,"Weak MAR","min",20,2,500
0.008614,0.020016,"FIML-C V2",0.8,"Weak MAR","min",20,2,500
0.008764,0.015381,"FIML-C V3",0.8,"Weak MAR","min",20,2,500
0.00878,0.015559,"FIML-C V4",0.8,"Weak MAR","min",20,2,500
0.009054,0.259872,"FIML-C V5",0.8,"Weak MAR","min",20,2,500
0.008767,0.015361,"FIML-C V6",0.8,"Weak MAR","min",20,2,500
0.00878,0.0159,"TS V0",0.8,"Weak MAR","min",20,2,500
0.00877,0.014929,"TS V1",0.8,"Weak MAR","min",20,2,500
0.008689,0.015191,"TS V2",0.8,"Weak MAR","min",20,2,500
0.010697,0.021251,"FIML",0.7,"Weak MAR","min",20,2,500
0.008823,0.022413,"FIML-C V0",0.7,"Weak MAR","min",20,2,500
0.008949,0.02198,"FIML-C V1",0.7,"Weak MAR","min",20,2,500
0.008679,0.026988,"FIML-C V2",0.7,"Weak MAR","min",20,2,500
0.008766,0.021953,"FIML-C V3",0.7,"Weak MAR","min",20,2,500
0.008772,0.022385,"FIML-C V4",0.7,"Weak MAR","min",20,2,500
0.009311,0.25049,"FIML-C V5",0.7,"Weak MAR","min",20,2,500
0.008763,0.021933,"FIML-C V6",0.7,"Weak MAR","min",20,2,500
0.008608,0.021827,"TS V0",0.7,"Weak MAR","min",20,2,500
0.009009,0.021896,"TS V1",0.7,"Weak MAR","min",20,2,500
0.00869,0.021578,"TS V2",0.7,"Weak MAR","min",20,2,500
0.011454,0.026155,"FIML",0.6,"Weak MAR","min",20,2,500
0.009055,0.027302,"FIML-C V0",0.6,"Weak MAR","min",20,2,500
0.009047,0.027096,"FIML-C V1",0.6,"Weak MAR","min",20,2,500
0.008775,0.031465,"FIML-C V2",0.6,"Weak MAR","min",20,2,500
0.008915,0.026848,"FIML-C V3",0.6,"Weak MAR","min",20,2,500
0.008934,0.045197,"FIML-C V4",0.6,"Weak MAR","min",20,2,500
0.009471,0.248953,"FIML-C V5",0.6,"Weak MAR","min",20,2,500
0.008913,0.02683,"FIML-C V6",0.6,"Weak MAR","min",20,2,500
0.008716,0.026185,"TS V0",0.6,"Weak MAR","min",20,2,500
0.009107,0.026761,"TS V1",0.6,"Weak MAR","min",20,2,500
0.008735,0.026053,"TS V2",0.6,"Weak MAR","min",20,2,500
0.013072,0.032587,"FIML",0.5,"Weak MAR","min",20,2,500
0.009668,0.032903,"FIML-C V0",0.5,"Weak MAR","min",20,2,500
0.009676,0.03348,"FIML-C V1",0.5,"Weak MAR","min",20,2,500
0.009416,0.033959,"FIML-C V2",0.5,"Weak MAR","min",20,2,500
0.009516,0.032607,"FIML-C V3",0.5,"Weak MAR","min",20,2,500
0.009546,0.035963,"FIML-C V4",0.5,"Weak MAR","min",20,2,500
0.010283,0.273409,"FIML-C V5",0.5,"Weak MAR","min",20,2,500
0.009514,0.032602,"FIML-C V6",0.5,"Weak MAR","min",20,2,500
0.009104,0.030978,"TS V0",0.5,"Weak MAR","min",20,2,500
0.009675,0.032575,"TS V1",0.5,"Weak MAR","min",20,2,500
0.00916,0.031184,"TS V2",0.5,"Weak MAR","min",20,2,500
0.015388,0.038706,"FIML",0.4,"Weak MAR","min",20,2,500
0.009172,0.034115,"FIML-C V0",0.4,"Weak MAR","min",20,2,500
0.009711,0.036092,"FIML-C V1",0.4,"Weak MAR","min",20,2,500
0.010226,0.032667,"FIML-C V2",0.4,"Weak MAR","min",20,2,500
0.009178,0.034141,"FIML-C V3",0.4,"Weak MAR","min",20,2,500
0.009194,0.044569,"FIML-C V4",0.4,"Weak MAR","min",20,2,500
0.026955,0.262428,"FIML-C V5",0.4,"Weak MAR","min",20,2,500
0.009183,0.034154,"FIML-C V6",0.4,"Weak MAR","min",20,2,500
0.008725,0.032127,"TS V0",0.4,"Weak MAR","min",20,2,500
0.010035,0.035137,"TS V1",0.4,"Weak MAR","min",20,2,500
0.009006,0.032877,"TS V2",0.4,"Weak MAR","min",20,2,500
0.017847,0.048639,"FIML",0.3,"Weak MAR","min",20,2,500
0.009138,0.034165,"FIML-C V0",0.3,"Weak MAR","min",20,2,500
0.009753,0.036246,"FIML-C V1",0.3,"Weak MAR","min",20,2,500
0.010955,0.032786,"FIML-C V2",0.3,"Weak MAR","min",20,2,500
0.009224,0.034581,"FIML-C V3",0.3,"Weak MAR","min",20,2,500
0.009876,0.047325,"FIML-C V4",0.3,"Weak MAR","min",20,2,500
0.080164,0.28523,"FIML-C V5",0.3,"Weak MAR","min",20,2,500
0.009229,0.034591,"FIML-C V6",0.3,"Weak MAR","min",20,2,500
0.009393,0.03592,"TS V0",0.3,"Weak MAR","min",20,2,500
0.010653,0.038838,"TS V1",0.3,"Weak MAR","min",20,2,500
0.009691,0.0369,"TS V2",0.3,"Weak MAR","min",20,2,500
0.018764,0.05162,"FIML",0.2,"Weak MAR","min",20,2,500
0.008952,0.032475,"FIML-C V0",0.2,"Weak MAR","min",20,2,500
0.009362,0.034435,"FIML-C V1",0.2,"Weak MAR","min",20,2,500
0.010413,0.0312,"FIML-C V2",0.2,"Weak MAR","min",20,2,500
0.008984,0.032622,"FIML-C V3",0.2,"Weak MAR","min",20,2,500
0.012442,0.046972,"FIML-C V4",0.2,"Weak MAR","min",20,2,500
0.135515,0.298718,"FIML-C V5",0.2,"Weak MAR","min",20,2,500
0.00899,0.032631,"FIML-C V6",0.2,"Weak MAR","min",20,2,500
0.009218,0.034714,"TS V0",0.2,"Weak MAR","min",20,2,500
0.009947,0.036941,"TS V1",0.2,"Weak MAR","min",20,2,500
0.009362,0.035164,"TS V2",0.2,"Weak MAR","min",20,2,500
0.012744,0.003334,"FIML",1,"Weak MAR","min",50,2,500
0.028128,0.009367,"FIML-C V0",1,"Weak MAR","min",50,2,500
0.014559,0.003988,"FIML-C V1",1,"Weak MAR","min",50,2,500
0.015553,0.005381,"FIML-C V2",1,"Weak MAR","min",50,2,500
0.015791,0.004507,"FIML-C V3",1,"Weak MAR","min",50,2,500
0.015638,0.044939,"FIML-C V4",1,"Weak MAR","min",50,2,500
0.012039,0.155081,"FIML-C V5",1,"Weak MAR","min",50,2,500
0.015502,0.004396,"FIML-C V6",1,"Weak MAR","min",50,2,500
0.027574,0.009198,"TS V0",1,"Weak MAR","min",50,2,500
0.014418,0.003951,"TS V1",1,"Weak MAR","min",50,2,500
0.015567,0.004463,"TS V2",1,"Weak MAR","min",50,2,500
0.009504,0.007831,"FIML",0.9,"Weak MAR","min",50,2,500
0.011758,0.01263,"FIML-C V0",0.9,"Weak MAR","min",50,2,500
0.010494,0.008936,"FIML-C V1",0.9,"Weak MAR","min",50,2,500
0.010207,0.011852,"FIML-C V2",0.9,"Weak MAR","min",50,2,500
0.010207,0.009308,"FIML-C V3",0.9,"Weak MAR","min",50,2,500
0.010307,0.00934,"FIML-C V4",0.9,"Weak MAR","min",50,2,500
